ID3v1,ID3v2_ver,Title,Artist,Album_Artist,Album,Year,Genre,Track,Composer,Disc,Lyrics,Comment,Pictures
Yes,3,Bye Bye Bye (Teddy Riley Club Remix),*NSYNC,*NSYNC,No Strings Attached,2000,Negerpunk,16/16,Kristian Lundin; Jake; Andreas Carlsson,1/1,Hey hey Bye bye bye bye bye Bye bye  I'm doing this tonight You're probably gonna start a fight I know this can't be right Hey baby come on I loved you endlessly When you weren't there for me So now it's time to leave and make it alone  I know that I can't take no more It ain't no lie I want to see you out that door Baby bye bye bye  (Bye bye) Don't want to be a fool for you Just another player in your game for two You may hate me but it ain't no lie Baby bye bye bye Bye bye Don't really want to make it tough I just want to tell you that I've had enough It might sound crazy but it ain't no lie Baby bye bye bye  You just hit me with the truth Now girl you're more than welcome to So give me one good reason Baby come on I've lived for you and me And now I really come to see That life would be much better once you're gone  I know that I can't take no more It ain't no lie I want to see you out that door Baby bye bye bye  (Bye bye) Don't want to be a fool for you Just another player in your game for two You may hate me but it ain't no lie Baby bye bye bye Bye bye Don't really want to make it tough I just want to tell you that I've had enough Might sound crazy but it ain't no lie Baby bye bye bye  I'm giving up I know for sure I don't' want to be the reason for your love no more Bye bye I'm checking out I'm signing off I don't want to be the loser and I've had enough  I don't want to be your fool in this game for two So I'm leaving you behind (Bye bye bye) I don't want to make it tough (Make it tough) But I've had enough And it ain't no lie  (Bye bye) Don't want to be a fool for you Just another player in your game for two I don't want to be your fool But it ain't no lie Baby bye bye bye Bye bye Don't really want to make it tough I just want to tell you that I've had enough It might sound crazy but it ain't no lie Bye bye,,1
Yes,3,Blessing It (feat. Substantial / Pase Rock) [Remix],Nujabes,Nujabes,Metaphorical Music,2003,Jazz Rap/ Instrumental Hip-Hop/ Conscious Hip-Hop / Lo-Fi Hip-Hop,01/15,,1/1,,,1
Yes,3,Horn In The Middle,Nujabes,Nujabes,Metaphorical Music,2003,Jazz Rap/ Instrumental Hip-Hop/ Conscious Hip-Hop / Lo-Fi Hip-Hop,02/15,,1/1,,,1
Yes,3,Lady Brown (feat. Cise Starr),Nujabes,Nujabes,Metaphorical Music,2003,Jazz Rap/ Instrumental Hip-Hop/ Conscious Hip-Hop / Lo-Fi Hip-Hop,03/15,,1/1,,,1
Yes,3,Kumomi,Nujabes,Nujabes,Metaphorical Music,2003,Jazz Rap/ Instrumental Hip-Hop/ Conscious Hip-Hop / Lo-Fi Hip-Hop,04/15,,1/1,,,1
Yes,3,Highs 2 Lows (feat. Cise Starr),Nujabes,Nujabes,Metaphorical Music,2003,Jazz Rap/ Instrumental Hip-Hop/ Conscious Hip-Hop / Lo-Fi Hip-Hop,05/15,,1/1,,,1
Yes,3,Beat Laments The World,Nujabes,Nujabes,Metaphorical Music,2003,Jazz Rap/ Instrumental Hip-Hop/ Conscious Hip-Hop / Lo-Fi Hip-Hop,06/15,,1/1,,,1
Yes,3,Letter From Yokosuka,Nujabes,Nujabes,Metaphorical Music,2003,Jazz Rap/ Instrumental Hip-Hop/ Conscious Hip-Hop / Lo-Fi Hip-Hop,07/15,,1/1,,,1
Yes,3,Think Different (feat. Substantial),Nujabes,Nujabes,Metaphorical Music,2003,Jazz Rap/ Instrumental Hip-Hop/ Conscious Hip-Hop / Lo-Fi Hip-Hop,08/15,,1/1,,,1
Yes,3,A Day By Atmosphere Supreme,Nujabes,Nujabes,Metaphorical Music,2003,Jazz Rap/ Instrumental Hip-Hop/ Conscious Hip-Hop / Lo-Fi Hip-Hop,09/15,,1/1,,,1
Yes,3,Next View (feat. Uyama Hiroto),Nujabes,Nujabes,Metaphorical Music,2003,Jazz Rap/ Instrumental Hip-Hop/ Conscious Hip-Hop / Lo-Fi Hip-Hop,10/15,,1/1,,,1
Yes,3,Latitude (feat. Five Deez) [Remix],Nujabes,Nujabes,Metaphorical Music,2003,Jazz Rap/ Instrumental Hip-Hop/ Conscious Hip-Hop / Lo-Fi Hip-Hop,11/15,,1/1,,,1
Yes,3,F.I.L.O. (feat. Shing02),Nujabes,Nujabes,Metaphorical Music,2003,Jazz Rap/ Instrumental Hip-Hop/ Conscious Hip-Hop / Lo-Fi Hip-Hop,12/15,,1/1,,,1
Yes,3,Summer Gypsy,Nujabes,Nujabes,Metaphorical Music,2003,Jazz Rap/ Instrumental Hip-Hop/ Conscious Hip-Hop / Lo-Fi Hip-Hop,13/15,,1/1,,,1
Yes,3,The Final View,Nujabes,Nujabes,Metaphorical Music,2003,Jazz Rap/ Instrumental Hip-Hop/ Conscious Hip-Hop / Lo-Fi Hip-Hop,14/15,,1/1,,,1
Yes,3,Peaceland,Nujabes,Nujabes,Metaphorical Music,2003,Jazz Rap/ Instrumental Hip-Hop/ Conscious Hip-Hop / Lo-Fi Hip-Hop,15/15,,1/1,,,1
Yes,3,Feather (feat. Cise Starr / Akin),Nujabes,Nujabes,Modal Soul,2005,Jazz Rap/ Instrumental Hip-Hop/ Deep House/ Lo-Fi Hip-Hop/ Conscious Hip-Hop / Psychedelic Soul,01/14,,1/1,,,1
Yes,3,Ordinary Joe (feat. Terry Callier),Nujabes,Nujabes,Modal Soul,2005,Jazz Rap/ Instrumental Hip-Hop/ Deep House/ Lo-Fi Hip-Hop/ Conscious Hip-Hop / Psychedelic Soul,02/14,,1/1,,,1
Yes,3,Reflection Eternal,Nujabes,Nujabes,Modal Soul,2005,Jazz Rap/ Instrumental Hip-Hop/ Deep House/ Lo-Fi Hip-Hop/ Conscious Hip-Hop / Psychedelic Soul,03/14,,1/1,,,1
Yes,3,Luv(sic.)/ Pt. 3 (feat. Shing02),Nujabes,Nujabes,Modal Soul,2005,Jazz Rap/ Instrumental Hip-Hop/ Deep House/ Lo-Fi Hip-Hop/ Conscious Hip-Hop / Psychedelic Soul,04/14,,1/1,,,1
Yes,3,Music is Mine,Nujabes,Nujabes,Modal Soul,2005,Jazz Rap/ Instrumental Hip-Hop/ Deep House/ Lo-Fi Hip-Hop/ Conscious Hip-Hop / Psychedelic Soul,05/14,,1/1,,,1
Yes,3,Eclipse (feat. Substantial),Nujabes,Nujabes,Modal Soul,2005,Jazz Rap/ Instrumental Hip-Hop/ Deep House/ Lo-Fi Hip-Hop/ Conscious Hip-Hop / Psychedelic Soul,06/14,,1/1,,,1
Yes,3,The Sign (feat. Pase Rock),Nujabes,Nujabes,Modal Soul,2005,Jazz Rap/ Instrumental Hip-Hop/ Deep House/ Lo-Fi Hip-Hop/ Conscious Hip-Hop / Psychedelic Soul,07/14,,1/1,,,1
Yes,3,Thank you (feat. Apani B),Nujabes,Nujabes,Modal Soul,2005,Jazz Rap/ Instrumental Hip-Hop/ Deep House/ Lo-Fi Hip-Hop/ Conscious Hip-Hop / Psychedelic Soul,08/14,,1/1,,,1
Yes,3,World's End Rhapsody,Nujabes,Nujabes,Modal Soul,2005,Jazz Rap/ Instrumental Hip-Hop/ Deep House/ Lo-Fi Hip-Hop/ Conscious Hip-Hop / Psychedelic Soul,09/14,,1/1,,,1
Yes,3,Modal Soul (feat. Uyama Hiroto),Nujabes,Nujabes,Modal Soul,2005,Jazz Rap/ Instrumental Hip-Hop/ Deep House/ Lo-Fi Hip-Hop/ Conscious Hip-Hop / Psychedelic Soul,10/14,,1/1,,,1
Yes,3,Flowers,Nujabes,Nujabes,Modal Soul,2005,Jazz Rap/ Instrumental Hip-Hop/ Deep House/ Lo-Fi Hip-Hop/ Conscious Hip-Hop / Psychedelic Soul,11/14,,1/1,,,1
Yes,3,Sea of Cloud,Nujabes,Nujabes,Modal Soul,2005,Jazz Rap/ Instrumental Hip-Hop/ Deep House/ Lo-Fi Hip-Hop/ Conscious Hip-Hop / Psychedelic Soul,12/14,,1/1,,,1
Yes,3,Light on the Land,Nujabes,Nujabes,Modal Soul,2005,Jazz Rap/ Instrumental Hip-Hop/ Deep House/ Lo-Fi Hip-Hop/ Conscious Hip-Hop / Psychedelic Soul,13/14,,1/1,,,1
Yes,3,Horizon,Nujabes,Nujabes,Modal Soul,2005,Jazz Rap/ Instrumental Hip-Hop/ Deep House/ Lo-Fi Hip-Hop/ Conscious Hip-Hop / Psychedelic Soul,14/14,,1/1,,,1
Yes,3,Hello,Oasis,Oasis,(What's the Story) Morning Glory?,1995,Britpop,01/12,Gary Glitter/ Mike Leander & Noel Gallagher,1/1,,,1
Yes,3,Roll With It,Oasis,Oasis,(What's the Story) Morning Glory?,1995,Britpop,02/12,Noel Gallagher,1/1,,,1
Yes,3,Wonderwall,Oasis,Oasis,(What's the Story) Morning Glory?,1995,Britpop,03/12,Noel Gallagher,1/1,,,1
Yes,3,Don’t Look Back in Anger,Oasis,Oasis,(What's the Story) Morning Glory?,1995,Britpop,04/12,Noel Gallagher,1/1,,,1
Yes,3,Hey Now!,Oasis,Oasis,(What's the Story) Morning Glory?,1995,Britpop,05/12,Noel Gallagher,1/1,,,1
Yes,3,[untitled],Oasis,Oasis,(What's the Story) Morning Glory?,1995,Britpop,06/12,Noel Gallagher,1/1,,,1
Yes,3,Some Might Say,Oasis,Oasis,(What's the Story) Morning Glory?,1995,Britpop,07/12,Noel Gallagher,1/1,,,1
Yes,3,Cast No Shadow,Oasis,Oasis,(What's the Story) Morning Glory?,1995,Britpop,08/12,Noel Gallagher,1/1,,,1
Yes,3,She’s Electric,Oasis,Oasis,(What's the Story) Morning Glory?,1995,Britpop,09/12,Noel Gallagher,1/1,,,1
Yes,3,Morning Glory,Oasis,Oasis,(What's the Story) Morning Glory?,1995,Britpop,10/12,Noel Gallagher,1/1,,,1
Yes,3,[untitled],Oasis,Oasis,(What's the Story) Morning Glory?,1995,Britpop,11/12,Noel Gallagher,1/1,,,1
Yes,3,Champagne Supernova,Oasis,Oasis,(What's the Story) Morning Glory?,1995,Britpop,12/12,Noel Gallagher,1/1,,,1
Yes,3,Crystals,Of Monsters and Men,Of Monsters and Men,Beneath the Skin,2015,Indie Pop/ Pop Rock/ Indie Folk / Folk Pop,01/11,Nanna Bryndís Hilmarsdóttir/ Arnar Rósenkranz Hilmarsson & Ragnar Þórhallsson,1/1,,,1
Yes,3,Human,Of Monsters and Men,Of Monsters and Men,Beneath the Skin,2015,Indie Pop/ Pop Rock/ Indie Folk / Folk Pop,02/11,Nanna Bryndís Hilmarsdóttir & Ragnar Þórhallsson,1/1,,,1
Yes,3,Hunger,Of Monsters and Men,Of Monsters and Men,Beneath the Skin,2015,Indie Pop/ Pop Rock/ Indie Folk / Folk Pop,03/11,Nanna Bryndís Hilmarsdóttir & Ragnar Þórhallsson,1/1,,,1
Yes,3,Wolves Without Teeth,Of Monsters and Men,Of Monsters and Men,Beneath the Skin,2015,Indie Pop/ Pop Rock/ Indie Folk / Folk Pop,04/11,Nanna Bryndís Hilmarsdóttir/ Arnar Rósenkranz Hilmarsson & Ragnar Þórhallsson,1/1,,,1
Yes,3,Empire,Of Monsters and Men,Of Monsters and Men,Beneath the Skin,2015,Indie Pop/ Pop Rock/ Indie Folk / Folk Pop,05/11,Nanna Bryndís Hilmarsdóttir/ Arnar Rósenkranz Hilmarsson & Ragnar Þórhallsson,1/1,,,1
Yes,3,Slow Life,Of Monsters and Men,Of Monsters and Men,Beneath the Skin,2015,Indie Pop/ Pop Rock/ Indie Folk / Folk Pop,06/11,Nanna Bryndís Hilmarsdóttir/ Arnar Rósenkranz Hilmarsson & Ragnar Þórhallsson,1/1,,,1
Yes,3,Organs,Of Monsters and Men,Of Monsters and Men,Beneath the Skin,2015,Indie Pop/ Pop Rock/ Indie Folk / Folk Pop,07/11,Nanna Bryndís Hilmarsdóttir & Ragnar Þórhallsson,1/1,,,1
Yes,3,Black Water,Of Monsters and Men,Of Monsters and Men,Beneath the Skin,2015,Indie Pop/ Pop Rock/ Indie Folk / Folk Pop,08/11,Nanna Bryndís Hilmarsdóttir/ Arnar Rósenkranz Hilmarsson & Ragnar Þórhallsson,1/1,,,1
Yes,3,Thousand Eyes,Of Monsters and Men,Of Monsters and Men,Beneath the Skin,2015,Indie Pop/ Pop Rock/ Indie Folk / Folk Pop,09/11,Nanna Bryndís Hilmarsdóttir & Ragnar Þórhallsson,1/1,,,1
Yes,3,I of the Storm,Of Monsters and Men,Of Monsters and Men,Beneath the Skin,2015,Indie Pop/ Pop Rock/ Indie Folk / Folk Pop,10/11,Nanna Bryndís Hilmarsdóttir/ Arnar Rósenkranz Hilmarsson & Ragnar Þórhallsson,1/1,,,1
Yes,3,We Sink,Of Monsters and Men,Of Monsters and Men,Beneath the Skin,2015,Indie Pop/ Pop Rock/ Indie Folk / Folk Pop,11/11,Nanna Bryndís Hilmarsdóttir/ Arnar Rósenkranz Hilmarsson & Ragnar Þórhallsson,1/1,,,1
Yes,3,Dirty Paws,Of Monsters and Men,Of Monsters and Men,My Head Is an Animal,2011,Indie Pop/ Indie Folk/ Folk Pop/ Chamber Pop / Dream Pop,01/12,Nanna Bryndís Hilmarsdóttir & Ragnar rhallsson,1/1,,,1
Yes,3,King and Lionheart,Of Monsters and Men,Of Monsters and Men,My Head Is an Animal,2011,Indie Pop/ Indie Folk/ Folk Pop/ Chamber Pop / Dream Pop,02/12,,1/1,,,1
Yes,3,Mountain Sound,Of Monsters and Men,Of Monsters and Men,My Head Is an Animal,2011,Indie Pop/ Indie Folk/ Folk Pop/ Chamber Pop / Dream Pop,03/12,Nanna Bryndís Hilmarsdóttir/ Ragnar rhallsson & Arnar Rósenkranz Hilmarsson,1/1,,,1
Yes,3,Slow and Steady,Of Monsters and Men,Of Monsters and Men,My Head Is an Animal,2011,Indie Pop/ Indie Folk/ Folk Pop/ Chamber Pop / Dream Pop,04/12,Ragnar rhallsson/ Nanna Bryndís Hilmarsdóttir/ Kristj Pl Kristjsson/ Arnar Rósenkranz Hilmarsson/ Árni Guðjónsson Gusson & Brynjar Leifsson,1/1,,,1
Yes,3,From Finner,Of Monsters and Men,Of Monsters and Men,My Head Is an Animal,2011,Indie Pop/ Indie Folk/ Folk Pop/ Chamber Pop / Dream Pop,05/12,,1/1,,,1
Yes,3,Little Talks,Of Monsters and Men,Of Monsters and Men,My Head Is an Animal,2011,Indie Pop/ Indie Folk/ Folk Pop/ Chamber Pop / Dream Pop,06/12,Nanna Bryndís Hilmarsdóttir & Ragnar Þórhallsson,1/1,,,1
Yes,3,Six Weeks,Of Monsters and Men,Of Monsters and Men,My Head Is an Animal,2011,Indie Pop/ Indie Folk/ Folk Pop/ Chamber Pop / Dream Pop,07/12,,1/1,,,1
Yes,3,Love Love Love,Of Monsters and Men,Of Monsters and Men,My Head Is an Animal,2011,Indie Pop/ Indie Folk/ Folk Pop/ Chamber Pop / Dream Pop,08/12,,1/1,,,1
Yes,3,Your Bones,Of Monsters and Men,Of Monsters and Men,My Head Is an Animal,2011,Indie Pop/ Indie Folk/ Folk Pop/ Chamber Pop / Dream Pop,09/12,,1/1,,,1
Yes,3,Sloom,Of Monsters and Men,Of Monsters and Men,My Head Is an Animal,2011,Indie Pop/ Indie Folk/ Folk Pop/ Chamber Pop / Dream Pop,10/12,,1/1,,,1
Yes,3,Lakehouse,Of Monsters and Men,Of Monsters and Men,My Head Is an Animal,2011,Indie Pop/ Indie Folk/ Folk Pop/ Chamber Pop / Dream Pop,11/12,Nanna Bryndís Hilmarsdóttir/ Ragnar rhallsson & Brynjar Leifsson,1/1,,,1
Yes,3,Yellow Light,Of Monsters and Men,Of Monsters and Men,My Head Is an Animal,2011,Indie Pop/ Indie Folk/ Folk Pop/ Chamber Pop / Dream Pop,12/12,Ragnar rhallsson,1/1,,,1
Yes,3,A Plague Tale Requiem,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,01/71,Olivier Deriviere,1/1,,,1
Yes,3,A Beautiful Morning,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,02/71,Olivier Deriviere,1/1,,,1
Yes,3,Hide And Seek,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,03/71,Olivier Deriviere,1/1,,,1
Yes,3,Father Taught Me,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,04/71,Olivier Deriviere,1/1,,,1
Yes,3,The Bee Killers,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,05/71,Olivier Deriviere,1/1,,,1
Yes,3,Deep Down,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,06/71,Olivier Deriviere,1/1,,,1
Yes,3,The Trigger,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,07/71,Olivier Deriviere,1/1,,,1
Yes,3,The Dream,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,08/71,Olivier Deriviere,1/1,,,1
Yes,3,No Turning Back,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,09/71,Olivier Deriviere,1/1,,,1
Yes,3,The Bite,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,10/71,Olivier Deriviere,1/1,,,1
Yes,3,The Friendly Lucas,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,11/71,Olivier Deriviere,1/1,,,1
Yes,3,Careful Lucas,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,12/71,Olivier Deriviere,1/1,,,1
Yes,3,Arnaud's Men,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,13/71,Olivier Deriviere,1/1,,,1
Yes,3,The Men After Me,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,14/71,Olivier Deriviere,1/1,,,1
Yes,3,It Was Always In There,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,15/71,Olivier Deriviere,1/1,,,1
Yes,3,The Garden,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,16/71,Olivier Deriviere,1/1,,,1
Yes,3,The Rage Within,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,17/71,Olivier Deriviere,1/1,,,1
Yes,3,Mistake,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,18/71,Olivier Deriviere,1/1,,,1
Yes,3,Prison,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,19/71,Olivier Deriviere,1/1,,,1
Yes,3,Escape,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,20/71,Olivier Deriviere,1/1,,,1
Yes,3,In Our Veins,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,21/71,Olivier Deriviere,1/1,,,1
Yes,3,Don't Give Up,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,22/71,Olivier Deriviere,1/1,,,1
Yes,3,Hope Ahead,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,23/71,Olivier Deriviere,1/1,,,1
Yes,3,Only Friends Give,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,24/71,Olivier Deriviere,1/1,,,1
Yes,3,Filthy Humans,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,25/71,Olivier Deriviere,1/1,,,1
Yes,3,Friendship And Love,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,26/71,Olivier Deriviere,1/1,,,1
Yes,3,Unwilling Violence,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,27/71,Olivier Deriviere,1/1,,,1
Yes,3,The Rats And Hugo,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,28/71,Olivier Deriviere,1/1,,,1
Yes,3,Reunion,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,29/71,Olivier Deriviere,1/1,,,1
Yes,3,The Past Never Dies,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,30/71,Olivier Deriviere,1/1,,,1
Yes,3,Apart Again,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,31/71,Olivier Deriviere,1/1,,,1
Yes,3,Only Us,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,32/71,Olivier Deriviere,1/1,,,1
Yes,3,The Lost Horizon,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,33/71,Olivier Deriviere,1/1,,,1
Yes,3,A New Foe,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,34/71,Olivier Deriviere,1/1,,,1
Yes,3,A Wreck,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,35/71,Olivier Deriviere,1/1,,,1
Yes,3,Arnaud' Steps,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,36/71,Olivier Deriviere,1/1,,,1
Yes,3,Alone Together,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,37/71,Olivier Deriviere,1/1,,,1
Yes,3,Siblings,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,38/71,Olivier Deriviere,1/1,,,1
Yes,3,Hurt,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,39/71,Olivier Deriviere,1/1,,,1
Yes,3,Fragile,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,40/71,Olivier Deriviere,1/1,,,1
Yes,3,The Friends,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,41/71,Olivier Deriviere,1/1,,,1
Yes,3,Rats Around,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,42/71,Olivier Deriviere,1/1,,,1
Yes,3,Losing Sight,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,43/71,Olivier Deriviere,1/1,,,1
Yes,3,Out Of Time,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,44/71,Olivier Deriviere,1/1,,,1
Yes,3,The Wall,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,45/71,Olivier Deriviere,1/1,,,1
Yes,3,The Storm,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,46/71,Olivier Deriviere,1/1,,,1
Yes,3,The Island,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,47/71,Olivier Deriviere,1/1,,,1
Yes,3,The Child,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,48/71,Olivier Deriviere,1/1,,,1
Yes,3,The Holy Child,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,49/71,Olivier Deriviere,1/1,,,1
Yes,3,The Spirit Of The Island,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,50/71,Olivier Deriviere,1/1,,,1
Yes,3,The Slaver,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,51/71,Olivier Deriviere,1/1,,,1
Yes,3,Surrounded By Evil Men,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,52/71,Olivier Deriviere,1/1,,,1
Yes,3,Heavy Heart,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,53/71,Olivier Deriviere,1/1,,,1
Yes,3,The Darkest Island,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,54/71,Olivier Deriviere,1/1,,,1
Yes,3,Tomb,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,55/71,Olivier Deriviere,1/1,,,1
Yes,3,Ruins,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,56/71,Olivier Deriviere,1/1,,,1
Yes,3,The Protector,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,57/71,Olivier Deriviere,1/1,,,1
Yes,3,Lost With Rats,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,58/71,Olivier Deriviere,1/1,,,1
Yes,3,The Truth,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,59/71,Olivier Deriviere,1/1,,,1
Yes,3,The Night,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,60/71,Olivier Deriviere,1/1,,,1
Yes,3,The Count,Olivier Derivière,Olivier Derivière,A Plague Tale: Requiem (Original Soundtrack),2022,Soundtrack/ Video Game Music / Cinematic Classical,61/71,Olivier Deriviere,1/1,,,1
